INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
202206,410638,WOODSCREWS STEEL/ZIN PLATED PK,1,1,108.635,107.744,0.56,1.04,0.48
202206,410639,PAINT GLOSS/EMUL 750ML-2.5LTR,2,1,107.951,107.377,0.34,1.3,0.34
202206,410701,DWELLING INSURANCE,2,0,106.393,103.777,0,4.56,0
202206,410703,GROUND RENT,1,0,103.535,103.535,0,3.44,0
202206,410801,HOUSE DEPRECIATION,1,0,103.535,103.535,0,103,0
202206,420103,SMOKELESS FUEL 50KG,1,1,116.427,116.241,1,1,1
202206,420201,ELECTRICITY,1,0,140.545,140.545,20,25,16
202206,420301,GAS,1,0,168.815,168.815,13.58,20,10.67
202206,420404,BUTANE GAS,1,0,101.557,101.491,0.42,0.5,0.33
202206,420405,KEROSENE - 1000L DELIVERED,2,1,178.372,177.735,1,1.5,1
202206,430101,DOUBLE WARDROBE,2,1,110.821,109.612,1.62,1.8,1.32
202206,430104,ARMCHAIR -UPHOLSTERED,2,1,110.204,108.692,1.35,1.5,1.1
202206,430119,KITCH BASE UNIT WIDTH 800-1000,2,1,108.702,107.715,1.62,1.8,1.32
202206,430120,COFFEE TABLE,2,1,113.453,111.381,0.54,0.6,0.44
202206,430127,CHEST OF DRAWERS,2,1,111.626,109.907,1.35,1.5,1.1
202206,430132,MATTRESS- 3FT/90CM,2,1,113.365,110.737,1.89,2.1,1.54
202206,430133,BOOKCASE/FREESTAND SHELV UNIT,2,1,109.775,108.326,1.35,1.5,1.1
202206,430134,TABLE LAMP,2,1,110.148,107.728,0.81,0.6,0.66
202206,430136,PATIO TABLE & CHAIRS-SEASONAL,2,1,122.608,120.643,0.27,1.5,0.22
202206,430137,LEATHER SETTEE,2,1,111.994,110.726,4.32,4.8,3.52
202206,430138,HOME OFFICE DESK,2,1,105.376,104.231,0.54,0.6,0.44
202206,430139,KITCH WALL UNIT WIDTH 800-1000,2,1,109.613,108.043,1.62,1.8,1.32
202206,430140,SOFA BED,2,1,111.221,110.031,1.35,1.5,1.1
202206,430141,DINING TABLE & 2-6 CHAIRS,2,1,110.094,108.626,2.16,2.4,1.76
202206,430142,HIGH CHAIR,2,1,104.999,104.143,0.27,0.3,0.22
202206,430143,"SETTEE,NON LEATHER - SEE HELP",2,1,111.107,109.405,1.62,1.8,1.32
202206,430144,BED ADULT SPECIFY SIZE,2,1,112.637,109.845,3.78,3.9,3.08
202206,430211,DUVET-DOUBLE TOG 10-13.5,2,1,106.342,104.543,0.85,0.6,0.68
202206,430216,DUVET COVER,2,1,109.267,107.304,0.85,0.6,0.68
202206,430224,FITTED BED SHEET,2,1,107.777,106.712,0.7,0.5,0.56
202206,430228,BATH SHEET,2,1,109.552,107.667,0.75,0.8,0.6
202206,430229,FABRIC ROLLER BLIND 120-180CM,2,1,100.617,99.527,0.9,0.8,0.72
202206,430233,CARPET TUFTED 100% MANMADE FIB,2,2,106.166,104.79,1.16,1.7,0.87
202206,430234,CARPET TUFTED MIN 80% WOOL FIB,2,2,109.517,108.444,1.2,1.7,0.9
202206,430235,FLOOR RUG STATE SIZE & MATERIA,2,2,101.965,101.013,1.2,1.7,0.9
202206,430236,CURTAINS READY MADE SP'FY SIZE,2,1,103.208,101.895,0.95,0.8,0.76
202206,430237,LUXURY VINYL TILE PER SQ M,2,2,110.533,108.951,0.44,0.8,0.33
202206,430304,ELECTRIC COOKER,2,1,107.919,107.477,0.52,0.35,0.44
202206,430307,ELECTRIC KETTLE - 1.5-1.7L,2,1,102.294,99.464,1.56,0.77,1.32
202206,430317,ELECTRIC IRON,2,1,101.769,100.595,0.52,0.28,0.44
202206,430321,ELECTRIC RAZOR,2,1,98.369,94.555,0.23,0.07,0.19
202206,430323,PHONE NT MOBILE(SPEC DIG/ANAL),2,1,97.234,95.413,0.23,0.14,0.18
202206,430351,ELECTRIC HAIR STYLING APP,2,1,103.704,101.901,0.69,0.49,0.57
202206,430355,VACUUM CLEANER,2,1,100.769,99.402,2.73,1.05,2.31
202206,430356,DISH WASHER 12-15 PLACE SET,2,1,106.321,105.605,0.39,0.14,0.33
202206,430357,SMART PHONE HANDSETS,2,0,92.616,91.505,0.69,1.05,0.54
202206,430358,ELECTRIC HEATER -SEASONAL,2,1,103.777,103.087,1.17,0.42,0.99
202206,430359,ELECTRIC COOLING FAN -SEASONAL,2,1,109.48,107.32,0.52,0.42,0.44
202206,430361,WASHING MACH NO DRYER MAX 1800,2,1,108.984,107.752,2.34,0.91,1.98
202206,430362,FRIDGE/FREEZER SPEC CAPACITIES,2,1,107.706,106.964,1.56,0.84,1.32
202206,430363,ELECTRIC TOOTHBRUSH,2,1,114.58,109.705,0.23,0.07,0.19
202206,430407,"SMALL SAUCEPAN,MILK",2,1,107.895,106.092,0.88,0.65,0.77
202206,430409,SCISSORS - HOUSEHOLD,2,1,104.435,102.214,0.8,0.6,0.7
202206,430413,GAS FIRE,2,2,105.6,105.384,1.17,0.4,0.99
202206,430414,GAS COOKERS-SPECIFY MAKE & MOD,2,2,103.317,103.018,0.52,0.3,0.44
202206,430418,PLASTIC FOOD STORAGE CONTAINER,1,1,102.802,102.073,0.88,0.65,0.77
202206,430419,STAINLESS STEEL CUTLERY SET,2,1,105.519,103.831,0.4,0.2,0.35
202206,430422,PLAIN GLASS TUMBLER,1,1,107.059,103.119,0.72,0.5,0.63
202206,430423,FRYING PAN 24-30CM,2,1,110.62,108.171,0.8,0.6,0.7
202206,430424,"BAKEWARE, METAL, TRAY/ROASTING",2,1,101.155,100.126,0.8,0.6,0.7
202206,430425,"DINNER PLATE, APPROX DIAMETER",2,1,107.395,105.777,0.72,0.5,0.63
202206,430503,BALL POINT,1,1,109.439,109.482,0.72,0.52,0.48
202206,430505,ALUMIN COOKING FOIL 290-300MM,1,1,118.136,117.582,0.42,0.65,0.36
202206,430507,WASHING UP LIQUID 380-900ML,1,1,106.277,107.383,0.42,0.39,0.36
202206,430509,HOUSEHOLD CLEANER CREAM/LIQUID,1,1,110.342,108.885,1.05,1.04,0.9
202206,430524,LIGHT BULB,1,1,100.129,99.779,0.77,0.52,0.66
202206,430525,CLEAR STICKY TAPE,1,1,103.723,105.059,0.28,0.52,0.24
202206,430526,GREETINGS CARD; STATE CODE,1,1,101.722,101.722,3,0.65,2
202206,430527,A4 PRINTER PAPER (500 REAM),1,1,121.838,122.481,0.78,0.52,0.52
202206,430529,BLEACH 750ML,1,1,100.007,101.064,1.05,1.04,0.9
202206,430530,BLACK INKJET CARTRIDGE,2,1,103.125,102.277,0.72,0.52,0.48
202206,430531,FABRIC CONDITIONER 500ML-1.5LT,1,1,104.456,105.343,0.42,0.39,0.36
202206,430533,KITCHEN ROLL PK OF 2-4 SPECIFY,1,1,115.387,114.823,0.42,0.65,0.36
202206,430535,SHEET OF WRAPPING PAPER,1,1,101.9,102.378,0.78,0.52,0.52
202206,430536,TOILET ROLLS,1,1,110.505,109.664,2.53,1.56,2.09
202206,430538,DISHWASHER TABLETS PACK 16-45,1,1,105.972,106.034,0.42,0.39,0.36
202206,430539,DRYCELL BATTERY 4 PACK EG AA,1,1,103.531,104.111,0.77,0.52,0.66
202206,430540,WASHING LIQUID 800ML/1.5LTR,1,1,108.147,108.54,0.49,0.52,0.42
202206,430541,LIGHT BULB SMART/WIFI,2,2,111.014,109.807,0.35,0.39,0.3
202206,430542,SURFACE WIPES ANTIBACTERIAL,1,1,103.583,102.907,1.05,1.04,0.9
202206,430543,BIN LINERS KITCHEN USE,1,1,105.537,104.762,0.42,0.65,0.36
202206,430613,DOG FOOD-CAN-385-400GM,1,1,116.68,119.979,1.32,1.1,1.08
202206,430617,ANIMAL CAGE (E.G FOR GERBIL),2,1,102.89,102.249,0.77,0.66,0.63
202206,430621,ANNUAL BOOSTER INJECTION,1,2,104.805,104.418,1.87,1.87,1.53
202206,430622,DOG KENNEL FEES DAILY CHARGE,2,1,106.09,105.842,1.76,1.87,1.44
202206,430623,SMALL CAGED MAMMAL,2,1,100.445,100.42,0.55,1.65,0.45
202206,430624,CAT FOOD POUCH-IND-85G-100G,1,1,101.253,102.892,2.31,1.87,1.89
202206,430625,WILD BIRD SEED PACK 500G-2KG,1,1,106.444,107.261,0.33,0.22,0.27
202206,430626,"DOG TREATS,SPEC,TYPE 70-400G",1,1,101.98,101.612,1.43,1.21,1.17
202206,430627,PET COLLAR DOG / CAT,2,1,103.734,102.703,0.66,0.55,0.54
202206,440101,DOMESTIC CLEANER HOURLY RATE,2,1,103.177,102.963,0.72,1.19,0.54
202206,440104,DRY CLEANING-MAN'S SUIT,1,1,104.936,104.921,0.82,0.21,0.82
202206,440105,DRIVING LESSON 1 HOUR,1,1,104.612,104.454,0.8,0.35,0.65
202206,440112,ELECTRICAL SERVICE CHARGE,2,0,100,100,0.8,0.56,0.8
202206,440113,WINDOW-CLEAN 3-BED SEMI,2,1,102.952,102.608,0.32,0.56,0.24
202206,440116,WASHING MACHINE REPAIR,2,1,102.621,102.463,0.2,0.07,0.2
202206,440118,PC REPAIR,2,1,100.72,100.624,1,0.07,1
202206,440120,CHILD MINDER - HOURLY RATE,1,1,101.876,101.987,6.46,0.56,4.94
202206,440121,"EVENT CATERING, SET MENU, COST",2,1,103.271,103.029,0.89,0.14,0.71
202206,440122,HOME DELIVERY CHARGES,2,0,101.471,101.337,1.19,0.21,0.91
202206,440123,HOME REMOVAL- 1 VAN,2,1,103.792,103.293,1.44,0.35,1.08
202206,440126,WEEKLY NANNY FEES,2,1,101.605,101.419,2.96,0.56,2.22
202206,440127,MONTHLY SELF STORAGE FEE,2,1,103.468,102.839,1.2,0.28,0.9
202206,440128,HOME CARE ASSISTANT HRLY RATE,2,1,104.232,103.982,2.38,1.19,1.82
202206,440129,PLAYGROUP FEES - PER SESSION,2,1,101.022,100.834,3.91,0.42,2.99
202206,440131,WATCH BATTERY REPLACEMENT,2,1,101.329,101.117,0.56,0.21,0.48
202206,440132,MEN'S CLOTHING HIRE- SEE HELP,2,1,105.983,105.475,0.18,0.07,0.18
202206,440202,ESTATE AGENT FEES (PERCENTAGE),1,0,103.812,103.812,0,2.7,0
202206,440204,TRADE UNION & PROF ORGS SUBS,1,0,100.588,100.588,4.25,1.08,3.25
202206,440208,HOUSE CONTENTS INSURANCE,2,0,98.711,95.914,1.48,3.78,0.74
202206,440218,SRVYRS FEES MORTGAGE VALUATION,1,0,96.118,96.118,1.7,0.27,1.3
202206,440224,DRIVING TEST FEES,1,0,100,100,0.48,0.27,0.39
202206,440226,HOME-BUYERS SURVEY-RSDNTL PPTY,2,2,102.305,102.138,0,0.27,0
202206,440227,FUNERAL-CREMATION,2,2,100.886,100.724,3.23,1.08,2.47
202206,440229,BIRTHS DEATHS AND MARRIAGES,1,0,100,100,0.17,0.27,0.13
202206,440230,UNI (INTL STUDENT) TUITION,1,0,100,100,8.58,0,6.76
202206,440231,PASSPORT FEES,1,0,100,100,0.34,0.27,0.26
202206,440232,NURSERY FEES: CHILD 0-4,2,2,102.066,101.968,3.91,0.54,2.99
202206,440233,NEWSPAPER AD NON TRADE 20 WORD,2,0,95.385,95.385,1.36,0.27,1.04
202206,440237,UNIT TRUSTS COMM-ONGOING CHG,1,0,105.078,105.078,2.24,0,1.68
202206,440239,UK UNIVERSITY TUITION FEES,2,0,100,100,16.83,4.59,13.26
202206,440240,BASIC WILL FOR A SINGLE PERSON,2,2,103.018,102.625,1.53,0.54,1.17
202206,440241,STOCKBROKER COMMISSION FEE,1,0,103.808,103.808,2.56,0,1.92
202206,440246,PET INSURANCE,2,0,100.502,100.494,0.66,1.89,0.33
202206,440247,BANKER'S DRAFT,1,0,100,100,0.96,0.27,0.72
202206,440249,HOUSE CONVEYANCING,2,1,104.895,104.549,0,1.08,0
202206,440250,PACKAGED CURRENT ACCOUNTS,1,2,100,100,3.68,0.27,2.76
202206,440251,OPEN UNIVERSITY FEES,1,0,100,100,0,0,0
202206,440252,MONEY TRANSFERS,1,0,82.556,82.556,1.12,0.27,0.84
202206,440254,HOURLY RATE FOR SOLICITOR,2,1,101.99,101.785,1.7,0.54,1.3
202206,440255,CREDIT CARD FEES,1,0,101.295,101.295,2.88,0.27,2.16
202206,440256,MORTGAGE ARRANGEMENT FEES,1,0,100.074,100.074,2.56,0.27,1.92
202206,440257,HOUSEHLD SERVICES MAINT POLICY,2,0,117.852,115.423,0.52,1.35,0.26
202206,440258,DATING AGENCY FEES,2,0,106.493,103.525,1.53,0.27,1.17
202206,440301,POSTAGE CHARGES,1,0,105.468,105.468,2,1,1
202206,440401,TELEPHONE CHARGES,1,0,109.251,109.251,1.15,0.5,0.9
202206,440402,MOBILE PHONE CHARGES,1,0,107.043,107.043,7.82,8.25,6.12
202206,440403,CABLE TELEPHONES,1,0,100.619,100.619,0.46,0.25,0.36
202206,440405,DIRECTORY ENQUIRIES,1,0,101.83,101.83,0.23,0.25,0.18
202206,440406,SUBSCRIPTION TO INTERNET,1,0,101.488,102.864,0.69,0.5,0.54
202206,440408,MOBILE PHONE APPLICATIONS,1,0,117.22,116.661,1.15,2,0.9
202206,440409,BUNDLED TELECOMS SERVICES,1,0,101.155,101.155,9.89,13.25,7.74
202206,510104,MENS JACKET/COAT,2,1,111.113,104.859,0.88,0.42,0.7
202206,510106,MENS JEANS,2,1,107.762,106.141,0.88,0.54,0.7
202206,510108,MEN'S JUMPER-KNITTED,2,1,107.663,102.958,0.44,0.3,0.35
202206,510109,MEN'S FORMAL SHIRT-LONG SLEEVE,2,1,111.67,107.301,0.88,0.42,0.7
202206,510113,MENS CASUAL S/SLEEVE TOP,2,1,112.467,107.774,0.88,0.42,0.7
202206,510117,MEN'S FORMAL RDY-MADE TROUSERS,2,1,108.184,104.514,0.44,0.24,0.35
202206,510118,MEN'S CASUAL TROUSERS,2,1,107.505,104.31,0.88,0.42,0.7
202206,510120,MEN'S JUMPER OR SWEATSHIRT,2,1,112.742,107.667,0.44,0.3,0.35
202206,510122,MEN'S TRACKSUIT/JOGGIN BOTTOMS,2,1,101.734,99.508,0.44,0.24,0.35
202206,510124,MENS SHORTS NOT SWIMWEAR,2,1,114.217,104.989,0.44,0.24,0.35
202206,510126,MENS BRANDED T-SHIRT,2,1,116.55,111.484,0.44,0.3,0.35
202206,510127,MENS OFFICIAL FOOTBALL SHIRT,2,1,96.349,88.758,0.44,0.24,0.35
202206,510128,MEN'S BRANDED SPORT SWEATSHIRT,2,1,177.017,141.726,0.44,0.3,0.35
202206,510130,MENS 3/4 TO FULL LENGTH COAT,2,1,103.076,99.303,0.44,0.24,0.35
202206,510131,MENS CASUAL SHIRT,2,1,114.813,110.384,0.88,0.36,0.7
202206,510132,MEN'S T-SHIRT SHORT SLEEVED,2,1,110.848,108.636,0.44,0.3,0.35
202206,510133,MENS LOUNGEWEAR BOTTOMS,2,1,108.246,104.46,0.44,0.18,0.35
202206,510134,MENS FORMAL JACKET/BLAZER,2,1,111.243,107.653,0.88,0.54,0.7
202206,510206,WOMENS BLOUSE/SHIRT 1,2,1,121.444,112.234,0.88,0.4,0.7
202206,510208,WOMEN'S FORMAL JACKET,2,1,124.73,115.048,0.88,0.4,0.7
202206,510212,WOMEN'S JUMPER,2,1,112.322,102.354,0.88,0.5,0.7
202206,510215,WOMENS BASIC PLAIN T-SHIRT,2,1,111.268,106.869,0.88,0.5,0.7
202206,510219,WOMEN'S CASUAL OUTER JACKET,2,1,110.175,100.502,0.88,0.5,0.7
202206,510223,WOMEN'S LONG SLV TOP-NT BLOUSE,2,1,124.279,110.069,0.44,0.3,0.35
202206,510233,WOMEN'S CARDIGAN,2,1,112.744,105.565,0.88,0.5,0.7
202206,510235,WOMEN'S TROUSERS-CASUAL,2,1,111.401,104.295,1.76,1,1.4
202206,510236,WOMEN'S TROUSERS-FORMAL,2,1,112.581,106.929,0.88,0.6,0.7
202206,510237,WOMEN'S SKIRT: CASUAL,2,1,127.817,119.022,0.88,0.4,0.7
202206,510238,WOMEN'S SKIRT: WORK/FORMAL,2,1,120.095,108.393,0.88,0.6,0.7
202206,510244,WOMEN'S VEST/STRAPPY TOP,2,1,117.897,109.323,0.44,0.3,0.35
202206,510245,WOMENS DRESS -CASUAL/FORMAL,2,1,122.553,111.693,1.32,0.8,1.05
202206,510246,WOMENS SHORT SLEEVE SPORTS TOP,2,1,122.86,115.941,0.44,0.2,0.35
202206,510248,WOMEN'S JEANS- OWN BRAND,2,1,110.657,107.919,0.44,0.3,0.35
202206,510249,WOMEN'S JEANS- BRANDED,2,1,112.629,108.43,0.44,0.3,0.35
202206,510250,WOMEN'S COAT - SEE HELP SCREEN,2,1,113.11,98.913,0.88,0.4,0.7
202206,510254,WOMENS SPORTSWEAR SHORTS,2,1,110.655,105.531,0.44,0.2,0.35
202206,510255,WOMEN'S SWIMWEAR,2,1,111.047,108.267,0.44,0.1,0.35
202206,510256,WOMEN'S SHOWERPROOF JACKET,2,1,101.854,98.334,0.88,0.4,0.7
202206,510257,WOMENS BLOUSE / SHIRT 2,2,1,113.154,107.427,0.44,0.3,0.35
202206,510258,WOMENS LEGGINGS FULL LENGTH,2,1,108.716,105.705,0.44,0.2,0.35
202206,510259,WOMENS SHORT SLEEVE FORMAL TOP,2,1,131.99,121.865,0.88,0.5,0.7
202206,510260,WOMENS EXERCISE LEGGINGS,2,1,109.482,105.106,0.44,0.2,0.35
202206,510261,WOMEN'S SWEATSHIRT,2,1,111.843,103.597,0.44,0.1,0.35
202206,510324,TROUSERS  FOR SCHOOL 5-13 YRS,2,1,104.147,100.807,0.88,0.27,0.7
202206,510328,BOYS JEANS (5-13 YEARS),2,1,106.152,103.966,0.44,0.24,0.35
202206,510330,BABY SLEEPSUIT LONG SLEEVE,2,1,104.321,102.013,0.44,0.24,0.35
202206,510336,GIRLS SKIRT FOR SCHOOL 5-13YRS,2,1,102.948,101.041,0.44,0.24,0.35
202206,510340,GIRLS FASHION TOP 12-13 YEARS,2,1,108.402,103.675,0.88,0.24,0.7
202206,510344,GIRLS TROUSERS NOT DENIM 5-13,2,1,110.032,104.603,0.44,0.24,0.35
202206,510347,GIRLS JACKET (5-13 YEARS),2,1,104.182,96.907,0.88,0.24,0.7
202206,510348,BOYS T-SHIRT 3-13 YEARS,2,1,131.948,125.087,0.88,0.27,0.7
202206,510349,GIRLS LEGGINGS 5-13 YEARS,2,1,100.864,96.916,0.44,0.21,0.35
202206,510350,BOY'S JUMPER/SWTSHRT/CARDIGAN,2,1,109.7,103.649,0.88,0.27,0.7
202206,510351,INFANT'S TROUSERS 0-2 YEARS,2,1,112.368,107.851,0.88,0.27,0.7
202206,510352,INFANT'S JUMPR/SWTSHRT/CARDIGN,2,1,110.85,104.59,0.88,0.27,0.7
202206,510402,MEN'S PANTS/BOXER SHORTS,2,1,102.01,101.161,0.88,0.4,0.7
202206,510405,WOMEN'S NIGHTDRESS/PYJAMAS,2,1,109.743,103.526,0.88,0.4,0.7
202206,510406,WOMEN'S PANTS,2,1,102.147,101.473,0.88,0.4,0.7
202206,510407,"BRA, CUP SIZE A-D RANGE",2,1,102.701,100.837,0.44,0.35,0.35
202206,510413,MENS SOCKS 1 PAIR,2,1,102.899,101.875,0.44,0.35,0.35
202206,510415,WOMEN'S TIGHTS,2,1,105.931,102.791,0.44,0.35,0.35
202206,510419,MEN'S TIE,2,1,106.143,103.822,0.78,0.25,0.65
202206,510429,KNITTING WOOL-DOUBLE KNIT-100G,1,1,102.992,104.163,2.04,0.5,1.7
202206,510432,LADY'S SCARF,2,1,110.959,105.773,1.14,0.35,0.95
202206,510433,MENS BASE LAYER TOP LONG/SHORT,2,1,105.4,103.591,0.44,0.2,0.35
202206,510434,"HAT/CAP, ADULT",2,1,103.562,101.725,1.62,0.55,1.35
202206,510435,SPORTS BRA / CROP TOP,2,1,104.739,103.381,0.44,0.3,0.35
202206,510436,CHILDS PYJAMAS 3 - 13 YRS,2,1,109.804,105.07,0.44,0.2,0.35
202206,510437,CHILDS PANTS ONE PAIR 3 - 13,1,1,103.399,101.578,0.44,0.2,0.35
202206,510438,CHILDS SOCKS ONE PAIR UK9,1,1,104.708,103.908,0.44,0.2,0.35
202206,510501,MENS SHOE FORMAL STYLE,2,1,106.582,105.066,0.36,0.35,0.32
202206,510506,WOMEN'S SANDALS,2,1,110.067,106.578,0.72,0.25,0.64
202206,510507,BOY'S SHOES,2,1,103.211,102.531,0.36,0.2,0.32
202206,510508,GIRL'S SHOES SCHOOL,2,1,100.485,99.562,0.36,0.2,0.32
202206,510515,MEN'S SHOE CASUAL STYLE,2,1,107.675,105.428,0.36,0.35,0.32
202206,510516,MEN'S TRAINING SHOE-SPORTSWEAR,2,1,108.273,107.463,0.72,0.65,0.64
202206,510517,WOMEN'S TRAINING SHOES,2,1,101.871,100.238,1.35,0.5,1.2
202206,510528,CHILD'S TRAINERS-SPORTS,2,1,113.032,110.709,0.81,0.4,0.72
202206,510529,WOMANS BOOTS,2,1,99.581,96.816,0.63,0.25,0.56
202206,510530,"WOMEN'S SHOES-FLAT MAX 1"" HEEL",2,1,104.162,101.109,1.08,0.4,0.96
202206,510533,WOMENS SHOE,2,1,106.491,102.325,0.99,0.35,0.88
202206,510534,WALKING/HIKING BOOT,2,1,98.765,97.858,0.72,0.6,0.64
202206,510535,CANVAS FASHION ADULT SHOE/TRAI,2,1,112.008,108.467,0.54,0.5,0.48
202206,520103,LADY'S UMBRELLA -FOLDING,2,1,102.695,101.736,0.18,0.33,0.12
202206,520109,LADIES HAND/SHLDER BAG,2,1,108.766,106.222,0.99,0.44,0.66
202206,520118,FLOWER VASE,2,2,104.302,103.088,1.28,0.88,1.12
202206,520123,EARRINGS- FASHION,2,1,105.019,103.286,0.28,0.11,0.24
202206,520130,SOLID GOLD RING 9CT,2,1,106.955,105.627,1.75,0.66,1.5
202206,520131,GENT'S WATCH- ANALOGUE FACE,2,1,102.512,101.323,1.33,0.66,1.14
202206,520132,WALL HANGING MIRROR UPTO 1.5SQ,2,2,109.163,107.052,0.54,0.88,0.44
202206,520134,LUGGAGE TROLLEY CASE - 60-70CM,2,1,114.358,111.723,0.96,0.44,0.64
202206,520135,DIAMOND SOLITAIRE RING,2,1,103.238,101.635,1.96,0.77,1.68
202206,520136,PHOTO FRAME,2,1,110.926,108.404,0.45,0.88,0.3
202206,520137,STERLING SILVER EARRINGS,2,1,105.032,102.55,0.56,0.22,0.48
202206,520138,SPECTACLE FRAMES WITH LENSE,2,1,100.111,99.999,1.08,1.54,1.08
202206,520139,DAILY DISPOSABLE SOFT LENSES,2,1,100.168,99.9,0.93,1.32,0.93
202206,520140,NECKLACE FASHION APX 16/20 INS,2,1,106.27,103.271,0.56,0.22,0.48
202206,520141,MOBILE PHONE ACCESSORY,2,1,102.046,99.916,0.46,0.66,0.36
202206,520142,RE-USABLE BOTTLE/MUG ADULT,2,1,106.689,105.087,0.72,0.55,0.63
202206,520143,SMARTWATCH,2,0,93.567,91.593,0.23,0.44,0.18
202206,520202,INDIGESTION TABLETS 16-24 PACK,1,1,99.502,99.313,1.54,0.51,1.26
202206,520206,TAMPONS-PACK OF 10-20,1,1,101.385,101.29,1.38,0.85,1.14
202206,520207,NHS PRESCRIPTION CHARGES,1,0,100,100,1.65,0.51,1.35
202206,520209,TOOTHPASTE (SPECIFY SIZE),1,1,112.008,109.303,1.38,0.85,1.14
202206,520213,TISSUES-LARGE SIZE BOX,1,1,107.576,107.519,1.38,0.85,1.14
202206,520215,MOISTURISER FACIAL 50-150ML,2,1,100.558,97.388,0.92,0.51,0.76
202206,520216,DEODORANT/ANTI PERSPI 50-250ML,1,1,104.103,103.744,1.15,0.68,0.95
202206,520219,"DISP NAPPIES, SPEC TYPE, 20-60",1,1,100.587,100.449,0.46,0.34,0.38
202206,520222,MULTI-VITAMINS CAPSULES/TABLET,1,1,101.75,103.165,1.54,0.51,1.26
202206,520223,MASCARA,2,1,137.47,124.204,0.69,0.51,0.57
202206,520226,SHAMPOO-250-400ML,1,1,102.51,101.26,0.92,0.51,0.76
202206,520227,PAIN KILLER TABLETS-16-24 PACK,1,1,99.604,98.369,1.65,0.51,1.35
202206,520228,PLASTERS-20-40 PACK,1,1,97.673,97.935,0.57,0.51,0.57
202206,520230,CONDOMS PACK OF 3-14,2,1,100.141,99.956,0.42,0.51,0.42
202206,520234,PERFUME/FRAGRANCE MEN OR WOMEN,2,1,103.594,101.355,1.15,0.68,0.95
202206,520235,SUNSCREEN - SPEC SIZE/SPF,2,1,95.625,92.638,0.69,0.51,0.57
202206,520236,WOMENS HAIR COLOURANT 60-140ML,1,1,105.008,105.544,0.46,0.34,0.38
202206,520237,HAIR GEL 150-200ML,1,1,107.897,106.275,0.46,0.34,0.38
202206,520238,SHOWER GEL 150-250ML,1,1,110.541,110.458,0.46,0.34,0.38
202206,520241,RAZOR CARTRIDGE BLADES,1,1,101.481,100.758,0.69,0.51,0.57
202206,520242,COLD/FLU DRINK POWDER,1,1,102.162,102.265,1.54,0.51,1.26
202206,520243,LIQUID FOUNDATION 30-35ML,2,1,102.186,101.431,0.92,0.51,0.76
202206,520244,TOOTHBRUSH,1,1,91.946,91.984,0.69,0.51,0.57
202206,520245,ANTIHISTAMINE ALLERGY TABLETS,1,1,92.937,93.361,1.54,0.51,1.26
202206,520246,LIP GLOSS,2,1,99.609,99.331,0.92,0.51,0.76
202206,520247,LIQUID SOAP 200-300ML,1,1,102.462,101.198,0.46,0.34,0.38
202206,520248,CONDITIONER FOR HAIR,1,1,105.254,105.925,0.46,0.34,0.38
202206,520249,BABY WIPES 50-85,1,1,102.616,101.799,0.92,0.51,0.76
202206,520250,NAIL VARNISH BOTTLE 6 - 14mls,2,1,106.611,106.005,0.69,0.51,0.57
202206,520251,COUGH LIQUID BOTTLE 150-200MLS,1,1,106.402,106.663,1.54,0.51,1.26
202206,520252,BODY M'RISING LOTION 200-400ML,2,1,104.079,101.762,0.92,0.51,0.76
202206,520253,SELF TANNING PRODUCT,2,1,96.601,95.252,0.69,0.51,0.57
202206,520254,HAND HYGIENE GEL 50 -150ML,1,1,104.015,102.414,0.46,0.34,0.38
202206,520301,MAN'S HAIRCUT,2,1,104.009,103.755,1.1,1.04,0.88
202206,520303,WOMEN'S HRDRESSING-CUT/BLOWDRY,2,1,103.107,102.951,1.45,1.17,1.16
202206,520305,PRIVATE HEALTH CARE 1,1,0,105.065,105.065,0.52,1.17,0.26
202206,520306,PRIVATE HEALTH CARE 2,1,0,103.37,103.37,0.38,0.91,0.19
202206,520311,WOMENS HIGHLIGHTING,2,1,102.809,102.656,0.8,0.65,0.64
202206,520313,NON-NHS MEDICINE-PHYSIOTHERAPY,2,1,102.817,102.716,1,0.65,1
202206,520318,SLIMMING CLUBS,1,0,102.523,102.523,0.9,0.91,0.72
202206,520319,LA SUPPORTED RES IN RET HOMES,1,0,103.501,103.501,0.17,0,0.13
202206,520321,PRIVATE HEALTH CARE 3,1,0,105.065,105.065,0.63,0,0.42
202206,520322,PRIVATE HEALTH CARE 4,1,0,103.37,103.37,0.51,0,0.34
202206,520324,RESIDENTIAL HOME,2,1,102.542,102.43,0.17,0.26,0.13
202206,520325,NURSING HOME,2,1,102.16,102.037,1.14,0.26,0.76
202206,520326,PRIVATE DENTAL EXAMINATION,2,1,103.494,103.215,1.3,1.69,1.3
202206,520327,NHS DENTAL CHARGES,1,0,100,100,0.7,0.91,0.7
202206,520328,DENTAL INSURANCE,1,0,100.152,100.152,0.44,1.04,0.22
202206,520330,SELF PAY OPERATIONS,1,0,99.814,99.814,0.72,0.65,0.48
202206,520331,BASIC MANICURE,2,1,102.058,101.824,0.75,0.78,0.6
